age,workclass,educational-num,marital-status,occupation,gender,capital-gain,capital-loss,hours-per-week,native-country,income
34,Private,14,Married,Exec-managerial,Male,3103,0,40,Asia,>50K
23,Private,10,Divorced,Sales,Female,0,0,40,Canada&USA,<=50K
63,Private,6,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
33,Private,9,Never-married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
51,Self-emp-inc,13,Divorced,Farming-fishing,Male,0,0,50,Canada&USA,<=50K
31,Private,9,Divorced,Craft-repair,Male,0,0,45,Canada&USA,<=50K
32,Private,10,Married,Exec-managerial,Female,2597,0,40,Asia,<=50K
31,Private,10,Never-married,Adm-clerical,Female,0,0,36,Center & South America,<=50K
47,Private,11,Married,Sales,Male,0,0,40,Canada&USA,>50K
54,State-gov,10,Married,Protective-serv,Male,0,0,40,Canada&USA,>50K
23,Private,10,Never-married,Sales,Male,0,0,40,Canada&USA,<=50K
34,Private,9,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
46,Private,7,Married,Other-service,Female,0,0,35,Canada&USA,>50K
34,Private,12,Divorced,Sales,Male,0,0,50,Canada&USA,>50K
31,Private,9,Never-married,Other-service,Male,0,0,50,Canada&USA,<=50K
41,Private,9,Married,Tech-support,Male,0,0,40,Center & South America,<=50K
27,Self-emp-not-inc,11,Never-married,Prof-specialty,Male,0,0,30,Canada&USA,<=50K
23,Private,10,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
59,Federal-gov,12,Married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
56,Private,9,Married,Craft-repair,Male,5013,0,40,Canada&USA,<=50K
35,Self-emp-not-inc,9,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
59,Private,9,Married,Other-service,Male,0,0,45,Center & South America,<=50K
47,Private,11,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
51,Self-emp-not-inc,9,Divorced,Sales,Female,0,0,44,Canada&USA,<=50K
42,Private,13,Divorced,Adm-clerical,Female,0,0,45,Canada&USA,<=50K
29,Federal-gov,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
23,Private,9,Never-married,Craft-repair,Male,0,0,45,Canada&USA,<=50K
43,Self-emp-not-inc,9,Married,Craft-repair,Male,0,0,60,Canada&USA,<=50K
46,Private,10,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
30,Private,10,Separated,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
23,Private,10,Never-married,Tech-support,Female,0,0,20,Canada&USA,<=50K
29,State-gov,14,Never-married,Prof-specialty,Female,0,0,35,Canada&USA,<=50K
33,Private,9,Divorced,Exec-managerial,Female,0,0,45,Canada&USA,<=50K
33,Local-gov,9,Married,Other-service,Male,2105,0,40,Canada&USA,<=50K
46,Local-gov,10,Divorced,Adm-clerical,Female,0,0,45,Canada&USA,<=50K
35,Private,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
36,Private,13,Married,Exec-managerial,Male,0,1887,40,Canada&USA,>50K
25,Private,9,Separated,Exec-managerial,Female,0,0,37,Canada&USA,<=50K
35,Private,13,Married,Sales,Male,0,0,40,Canada&USA,<=50K
30,Private,4,Never-married,Machine-op-inspct,Male,0,0,42,Canada&USA,<=50K
39,Private,10,Married,Other-service,Male,0,0,84,Canada&USA,>50K
37,Private,10,Married,Craft-repair,Male,0,0,55,Canada&USA,<=50K
22,Private,9,Never-married,Machine-op-inspct,Male,0,0,42,Canada&USA,<=50K
25,Private,9,Married,Transport-moving,Male,0,0,60,Canada&USA,<=50K
50,Private,9,Married,Sales,Female,0,0,40,Canada&USA,<=50K
33,Private,11,Separated,Prof-specialty,Male,0,0,45,Canada&USA,<=50K
59,Self-emp-inc,3,Married,Farming-fishing,Male,0,0,40,Europe,<=50K
24,Private,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
41,Private,13,Married,Sales,Male,0,0,55,Canada&USA,<=50K
60,Private,13,Divorced,Exec-managerial,Male,0,0,60,Canada&USA,<=50K
19,Private,9,Never-married,Machine-op-inspct,Male,0,0,30,Canada&USA,<=50K
23,Private,10,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
57,Self-emp-inc,14,Married,Sales,Male,99999,0,40,Canada&USA,>50K
36,Private,14,Married,Adm-clerical,Male,0,1977,40,Asia,>50K
24,Private,13,Never-married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
32,Private,9,Married,Craft-repair,Male,0,0,50,Canada&USA,>50K
27,Private,13,Married,Sales,Male,0,0,45,Canada&USA,>50K
43,Private,11,Never-married,Adm-clerical,Female,0,0,55,Canada&USA,<=50K
54,Private,11,Widowed,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
22,Private,9,Married,Farming-fishing,Male,0,0,45,Canada&USA,<=50K
29,Private,9,Never-married,Craft-repair,Male,0,0,50,Canada&USA,<=50K
22,Private,8,Never-married,Farming-fishing,Male,0,0,50,Canada&USA,<=50K
37,Private,13,Married,Sales,Male,0,0,50,Canada&USA,>50K
38,Self-emp-not-inc,16,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
34,Private,10,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
45,Private,10,Married,Machine-op-inspct,Male,0,0,84,Canada&USA,>50K
28,Private,2,Never-married,Priv-house-serv,Female,0,0,40,Center & South America,<=50K
68,Private,16,Divorced,Prof-specialty,Female,0,0,40,Center & South America,<=50K
36,Private,9,Married,Machine-op-inspct,Male,0,0,40,Asia,<=50K
20,Private,5,Never-married,Other-service,Male,0,0,30,Center & South America,<=50K
24,Private,10,Never-married,Craft-repair,Female,0,0,45,Canada&USA,<=50K
38,Private,10,Divorced,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
32,Private,13,Never-married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
34,Private,10,Married,Prof-specialty,Male,7298,0,50,Canada&USA,>50K
47,Private,9,Widowed,Adm-clerical,Female,2174,0,40,Europe,<=50K
28,Private,13,Never-married,Other-service,Female,0,0,50,Canada&USA,<=50K
32,Private,15,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
58,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
64,Self-emp-inc,15,Married,Prof-specialty,Male,99999,0,35,Canada&USA,>50K
38,Private,10,Never-married,Sales,Female,0,0,50,Canada&USA,<=50K
43,Private,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
28,Private,8,Divorced,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
23,Private,13,Never-married,Prof-specialty,Female,0,0,20,Canada&USA,<=50K
25,Private,5,Never-married,Handlers-cleaners,Male,2907,0,40,Canada&USA,<=50K
41,Private,9,Separated,Adm-clerical,Male,2354,0,40,Canada&USA,<=50K
41,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
27,Private,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
54,Private,4,Widowed,Other-service,Male,0,0,30,Canada&USA,<=50K
28,Local-gov,9,Separated,Transport-moving,Female,0,0,25,Canada&USA,<=50K
29,Private,4,Married,Farming-fishing,Male,0,2042,40,Canada&USA,<=50K
36,Private,9,Divorced,Craft-repair,Male,0,0,30,Canada&USA,<=50K
41,Self-emp-inc,13,Married,Exec-managerial,Male,0,1977,60,Asia,>50K
60,Self-emp-not-inc,10,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
34,State-gov,14,Married,Exec-managerial,Male,0,0,38,Canada&USA,<=50K
27,Private,10,Married,Sales,Female,0,0,42,Canada&USA,>50K
60,Private,6,Married,Sales,Male,0,0,40,Canada&USA,<=50K
39,Private,11,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
59,Private,8,Divorced,Transport-moving,Male,0,0,35,Canada&USA,<=50K
34,Self-emp-not-inc,16,Married,Prof-specialty,Male,0,0,32,Canada&USA,>50K
36,Private,11,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
54,Private,10,Married,Sales,Male,0,0,40,Canada&USA,>50K
48,Private,11,Married,Tech-support,Male,0,0,40,Canada&USA,>50K
19,Private,4,Never-married,Other-service,Male,0,0,33,Canada&USA,<=50K
40,Private,15,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
25,Private,9,Never-married,Handlers-cleaners,Male,0,0,45,Canada&USA,<=50K
39,Private,12,Separated,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
34,Self-emp-not-inc,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
30,Private,9,Separated,Other-service,Female,0,0,30,Canada&USA,<=50K
43,Private,9,Never-married,Other-service,Female,0,0,24,Canada&USA,<=50K
35,Private,13,Married,Prof-specialty,Male,0,0,40,Asia,>50K
36,Local-gov,16,Married,Prof-specialty,Male,0,1887,50,Canada&USA,>50K
59,Self-emp-not-inc,9,Married,Farming-fishing,Male,0,0,65,Canada&USA,>50K
33,Self-emp-not-inc,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
22,Private,10,Never-married,Handlers-cleaners,Male,0,0,50,Canada&USA,<=50K
48,Private,9,Married,Craft-repair,Male,0,0,45,Canada&USA,<=50K
54,Private,9,Widowed,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
49,Private,10,Divorced,Adm-clerical,Female,0,0,38,Canada&USA,<=50K
37,Private,13,Never-married,Tech-support,Female,0,0,40,Canada&USA,<=50K
45,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
51,Self-emp-inc,10,Separated,Sales,Female,0,0,40,Canada&USA,<=50K
46,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
31,Self-emp-not-inc,13,Married,Exec-managerial,Female,0,0,40,Canada&USA,>50K
39,Private,10,Married,Adm-clerical,Female,0,0,50,Canada&USA,>50K
35,Private,9,Married,Handlers-cleaners,Male,5013,0,40,Canada&USA,<=50K
26,Private,13,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,>50K
51,Private,10,Married,Adm-clerical,Male,7298,0,40,Canada&USA,>50K
31,Private,14,Married,Prof-specialty,Male,0,0,6,Center & South America,<=50K
39,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,>50K
26,Private,7,Never-married,Other-service,Male,0,0,30,Center & South America,<=50K
25,Private,13,Married,Tech-support,Male,0,0,35,Canada&USA,<=50K
61,Federal-gov,10,Married,Adm-clerical,Male,0,1887,40,Canada&USA,>50K
49,Private,9,Divorced,Sales,Female,0,0,40,Canada&USA,<=50K
53,Private,13,Never-married,Prof-specialty,Female,0,0,45,Center & South America,<=50K
52,Private,1,Married,Machine-op-inspct,Male,0,0,40,Center & South America,<=50K
52,Private,9,Married,Transport-moving,Male,0,0,55,Canada&USA,<=50K
50,Private,9,Divorced,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
29,Private,13,Never-married,Sales,Female,13550,0,35,Canada&USA,>50K
76,Private,4,Widowed,Protective-serv,Male,0,0,30,Canada&USA,<=50K
19,Private,9,Never-married,Adm-clerical,Female,0,0,15,Canada&USA,<=50K
25,Private,9,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
45,Private,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
34,Private,12,Divorced,Adm-clerical,Female,0,0,35,Canada&USA,<=50K
20,Private,10,Never-married,Other-service,Female,0,0,16,Canada&USA,<=50K
27,Private,10,Married,Tech-support,Male,0,0,40,Canada&USA,<=50K
41,Private,10,Married,Adm-clerical,Male,2829,0,40,Canada&USA,<=50K
43,Private,9,Married,Other-service,Male,0,0,60,Center & South America,<=50K
23,Private,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
37,Federal-gov,10,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
31,Private,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
33,State-gov,10,Married,Craft-repair,Male,0,0,4,Canada&USA,<=50K
28,Private,12,Never-married,Sales,Male,0,0,20,Canada&USA,<=50K
35,Private,10,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
41,Private,12,Married,Tech-support,Male,0,0,75,Canada&USA,>50K
17,Private,7,Never-married,Other-service,Female,0,0,12,Canada&USA,<=50K
41,Local-gov,13,Married,Prof-specialty,Female,0,0,40,Canada&USA,>50K
44,Private,11,Divorced,Sales,Male,0,0,45,Canada&USA,<=50K
47,Private,4,Married,Craft-repair,Male,0,0,40,Center & South America,<=50K
24,Private,9,Never-married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
38,Self-emp-not-inc,11,Divorced,Other-service,Female,0,0,40,Canada&USA,<=50K
34,Private,10,Married,Exec-managerial,Male,0,0,52,Center & South America,<=50K
62,Local-gov,9,Divorced,Other-service,Female,0,0,35,Canada&USA,<=50K
27,Local-gov,9,Married,Adm-clerical,Male,0,0,38,Canada&USA,<=50K
59,Private,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,>50K
35,Private,14,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
38,Private,9,Separated,Other-service,Female,0,0,32,Canada&USA,<=50K
28,Private,10,Never-married,Other-service,Female,0,0,50,Canada&USA,<=50K
28,Private,9,Never-married,Adm-clerical,Female,0,0,38,Canada&USA,<=50K
59,State-gov,5,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
42,Private,10,Separated,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
54,Local-gov,14,Never-married,Prof-specialty,Female,0,0,32,Canada&USA,>50K
39,Private,9,Married,Prof-specialty,Male,0,0,45,Canada&USA,<=50K
41,Private,13,Married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
43,Private,13,Divorced,Adm-clerical,Female,0,0,40,Europe,<=50K
32,Self-emp-inc,13,Married,Other-service,Male,0,0,50,Asia,>50K
62,Private,10,Separated,Sales,Female,0,1617,33,Canada&USA,<=50K
58,Private,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
43,Private,9,Divorced,Craft-repair,Male,0,0,40,Canada&USA,<=50K
31,Private,9,Divorced,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
51,Local-gov,14,Married,Prof-specialty,Female,0,0,70,Canada&USA,>50K
54,Private,13,Never-married,Other-service,Female,0,0,36,Canada&USA,<=50K
20,Private,10,Never-married,Machine-op-inspct,Male,0,0,70,Canada&USA,<=50K
35,Private,10,Married,Sales,Male,0,0,40,Canada&USA,>50K
22,Private,9,Never-married,Other-service,Female,0,0,36,Canada&USA,<=50K
38,Private,13,Divorced,Exec-managerial,Male,6849,0,60,Canada&USA,<=50K
42,Private,9,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
44,State-gov,14,Married,Adm-clerical,Male,0,0,40,Canada&USA,>50K
28,Self-emp-not-inc,9,Married,Farming-fishing,Male,0,0,70,Canada&USA,>50K
74,Self-emp-inc,10,Married,Exec-managerial,Male,0,0,35,Canada&USA,>50K
34,Private,9,Married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
50,State-gov,9,Married,Prof-specialty,Male,0,0,52,Canada&USA,<=50K
50,Private,11,Widowed,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
43,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
29,Self-emp-not-inc,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
61,Private,9,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
21,Private,10,Never-married,Adm-clerical,Female,0,0,40,Asia,<=50K
47,Private,16,Married,Prof-specialty,Male,0,0,40,Asia,>50K
39,Private,12,Divorced,Prof-specialty,Female,0,1380,40,Canada&USA,<=50K
33,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
22,Private,9,Never-married,Sales,Female,0,0,37,Canada&USA,<=50K
38,Private,10,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
45,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
42,Private,9,Married,Machine-op-inspct,Male,0,0,45,Canada&USA,>50K
35,Private,10,Never-married,Craft-repair,Male,0,0,45,Europe,<=50K
21,Private,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
49,State-gov,11,Divorced,Adm-clerical,Female,0,0,44,Canada&USA,<=50K
50,Private,13,Separated,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
36,State-gov,16,Married,Prof-specialty,Female,0,0,36,Canada&USA,>50K
20,Private,9,Never-married,Adm-clerical,Male,0,0,20,Canada&USA,<=50K
49,Private,9,Separated,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
40,State-gov,13,Married,Prof-specialty,Male,0,0,60,Canada&USA,>50K
22,Private,10,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
67,Private,7,Widowed,Adm-clerical,Female,0,0,20,Canada&USA,<=50K
21,Private,10,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
60,Self-emp-not-inc,9,Married,Farming-fishing,Male,0,0,50,Canada&USA,<=50K
17,Private,7,Never-married,Other-service,Female,0,0,12,Canada&USA,<=50K
43,Private,14,Married,Exec-managerial,Female,15024,0,32,Canada&USA,>50K
49,State-gov,13,Married,Exec-managerial,Male,0,0,45,Canada&USA,>50K
41,Private,13,Separated,Prof-specialty,Female,99999,0,60,Canada&USA,>50K
38,Private,10,Divorced,Craft-repair,Male,0,0,40,Canada&USA,<=50K
38,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
35,Private,12,Married,Exec-managerial,Male,0,0,99,Canada&USA,>50K
40,Private,10,Never-married,Sales,Male,0,0,40,Canada&USA,<=50K
40,Private,9,Married,Transport-moving,Male,0,0,60,Canada&USA,>50K
46,State-gov,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
25,Private,10,Married,Adm-clerical,Female,0,0,22,Canada&USA,<=50K
36,Private,9,Married,Machine-op-inspct,Male,5178,0,40,Canada&USA,>50K
24,Private,12,Never-married,Handlers-cleaners,Male,0,0,48,Canada&USA,<=50K
62,Private,9,Married,Machine-op-inspct,Male,0,0,48,Canada&USA,<=50K
54,Private,1,Married,Craft-repair,Male,0,0,40,Asia,<=50K
23,Private,13,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
60,Private,9,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
18,Self-emp-inc,9,Never-married,Farming-fishing,Female,0,0,8,Canada&USA,<=50K
41,Local-gov,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
45,Local-gov,14,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
62,State-gov,11,Widowed,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
28,Private,13,Married,Tech-support,Female,0,0,40,Canada&USA,<=50K
36,Self-emp-inc,10,Married,Exec-managerial,Male,0,0,60,Europe,>50K
31,Private,9,Never-married,Sales,Male,0,0,40,Canada&USA,<=50K
33,Self-emp-not-inc,9,Separated,Craft-repair,Male,0,0,50,Canada&USA,<=50K
62,Self-emp-not-inc,15,Married,Prof-specialty,Male,0,0,16,Canada&USA,<=50K
27,Private,4,Married,Other-service,Female,0,0,40,Canada&USA,<=50K
42,Federal-gov,11,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,>50K
55,Private,5,Never-married,Handlers-cleaners,Male,0,0,37,Canada&USA,<=50K
41,Private,9,Never-married,Sales,Female,0,0,50,Canada&USA,<=50K
26,Private,10,Married,Exec-managerial,Male,4064,0,50,Canada&USA,<=50K
45,Private,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,>50K
67,Self-emp-not-inc,9,Widowed,Farming-fishing,Male,0,0,65,Canada&USA,<=50K
25,Private,11,Married,Craft-repair,Male,0,0,45,Canada&USA,<=50K
30,Self-emp-inc,9,Married,Craft-repair,Male,0,1887,48,Canada&USA,>50K
22,Private,13,Never-married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
19,Private,10,Never-married,Other-service,Male,0,0,20,Canada&USA,<=50K
26,Private,13,Never-married,Exec-managerial,Female,0,0,45,Canada&USA,<=50K
61,Private,9,Married,Craft-repair,Male,0,0,50,Canada&USA,<=50K
32,Private,15,Never-married,Sales,Female,13550,0,50,Canada&USA,>50K
43,Private,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
53,Private,9,Divorced,Priv-house-serv,Female,0,0,20,Canada&USA,<=50K
53,Federal-gov,10,Divorced,Adm-clerical,Male,0,0,45,Canada&USA,<=50K
42,Self-emp-inc,8,Divorced,Craft-repair,Male,0,0,10,Canada&USA,<=50K
36,Private,9,Married,Adm-clerical,Female,0,0,40,Canada&USA,>50K
55,Self-emp-not-inc,13,Married,Exec-managerial,Male,0,0,99,Canada&USA,<=50K
35,Federal-gov,13,Married,Prof-specialty,Male,7298,0,40,Canada&USA,>50K
17,Private,7,Never-married,Sales,Female,0,0,16,Canada&USA,<=50K
55,Self-emp-not-inc,15,Divorced,Prof-specialty,Female,0,0,35,Canada&USA,<=50K
36,Private,9,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
40,Local-gov,14,Married,Prof-specialty,Female,0,0,40,Canada&USA,>50K
54,Self-emp-not-inc,6,Divorced,Other-service,Female,0,0,10,Canada&USA,<=50K
45,Self-emp-not-inc,13,Divorced,Prof-specialty,Male,0,0,45,Canada&USA,<=50K
48,Private,10,Married,Tech-support,Male,0,0,40,Canada&USA,>50K
40,Local-gov,15,Never-married,Exec-managerial,Male,0,0,60,Canada&USA,>50K
31,Private,13,Married,Prof-specialty,Male,0,0,50,Canada&USA,<=50K
26,Private,13,Never-married,Adm-clerical,Male,0,0,40,Asia,<=50K
34,Private,10,Married,Exec-managerial,Female,0,1485,40,Canada&USA,>50K
19,Private,9,Never-married,Adm-clerical,Female,0,0,25,Center & South America,<=50K
31,Federal-gov,12,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
34,Private,9,Never-married,Prof-specialty,Female,0,0,30,Canada&USA,<=50K
55,Local-gov,14,Married,Exec-managerial,Male,0,0,55,Canada&USA,>50K
38,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
21,Private,9,Never-married,Handlers-cleaners,Male,0,0,20,Center & South America,<=50K
27,Private,4,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
35,Private,9,Separated,Other-service,Male,0,0,40,Canada&USA,<=50K
20,Private,10,Never-married,Adm-clerical,Female,0,0,20,Canada&USA,<=50K
24,Self-emp-not-inc,11,Never-married,Other-service,Female,0,0,38,Canada&USA,<=50K
18,Federal-gov,7,Never-married,Machine-op-inspct,Male,0,0,4,Canada&USA,<=50K
28,Local-gov,10,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
36,Private,9,Divorced,Transport-moving,Female,0,0,40,Canada&USA,<=50K
66,Private,10,Married,Transport-moving,Male,0,1258,20,Canada&USA,<=50K
19,Private,10,Never-married,Other-service,Female,0,0,15,Canada&USA,<=50K
59,Self-emp-not-inc,6,Married,Exec-managerial,Female,0,0,36,Canada&USA,<=50K
33,Private,9,Married,Transport-moving,Male,0,0,46,Canada&USA,<=50K
28,Private,4,Separated,Handlers-cleaners,Male,0,0,40,Center & South America,<=50K
34,Private,13,Never-married,Other-service,Male,0,2001,40,Canada&USA,<=50K
41,Private,10,Divorced,Adm-clerical,Female,0,0,55,Canada&USA,<=50K
30,Private,7,Married,Craft-repair,Male,0,0,45,Canada&USA,<=50K
59,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
42,Private,13,Married,Sales,Male,0,0,60,Canada&USA,<=50K
47,Private,9,Separated,Prof-specialty,Female,14084,0,38,Canada&USA,>50K
29,Private,6,Married,Adm-clerical,Female,0,0,40,Center & South America,<=50K
60,Private,10,Married,Machine-op-inspct,Male,0,0,50,Canada&USA,>50K
